,content,Rating,neg,neu,pos,compound
929,Patti BI had a Customer Service person in Washington State that literally went above and beyond for me on 11/16/22 her name is Patti B. Please will you let her know how incredible she is? I’d like her to be recognized for her “Customer Service”,5,0.0,0.897,0.103,0.5859
930,AAA has the worst customer service and…AAA has the worst customer service and response time! The dispatchers I’ve had to speak with were rude and short with me. I was the one broke down what were they upset about?!!! The fact that I called for help apparently.  I definitely would not recommend this service.  The drivers have been ok but the dispatchers!! Smh! I had enough. Definitely not renewing.,2,0.208,0.681,0.112,-0.7665
931,"Awful serviceAwful service, AAA is not what it used to be. Got here 1 1/2 hrs than the time I was told. I called AAA to speak with a live representative, was on hold for 30 min. Then someone answered and she said she was going to put me on hold while she checked the problem, then hung up on me!!",1,0.103,0.897,0.0,-0.7418
932,"I was rear ended by a car existing the…I was rear ended by a car existing the freeway, and we both have AAA insurance. It has been a nightmare! a week has passed since the other driver filed the claim, and I still do not have any contact with AAA. All the information I have, such as the claim number, adjuster name and contact information, I received from the other driver. The adjuster, Mark Coleman, has been horrible!! But they tell me I can use my own policy to have my car fixed sooner, just have to pay the deductible. When I remind them I was not at fault, they tell me they have not determined that yet, as they are still waiting on information from the other driver. And she has been so nice, and keeping updated. So it's not her. And here I was about ready to bundle all the vehicles and home insurance. I think not.",1,0.04,0.87,0.089,0.8309
933,What is wrong with AAA??What is wrong with AAA 2 months ago I needed a tow from my dentist office because my fan went through my radiator I waited 6 hours for a tow truck now today I'm trying to get my truck to the shop because the main seal in the engine is leaking oil I waited over 2 hours looking at their little estimated time thing it ran out I waited another 40 minutes then I called them they told me the company couldn't provide the service okay why didn't somebody call me and tell me something then they told me they were going to try to get my truck towed today why am I paying this company over $300 a year are there any other companies that do the same kind of service that you can get the service when you need it because AAA used to be good now it's crap,1,0.06,0.894,0.046,-0.4696
934,"Awful companyAwful company. 1am. They dont show until 4am for a jump start. My wife takes an uber home. But when tech shows, says my wife needs to come back and be here in person since it’s under her plan. So now i gotta wake her up again? Crazy. We are done with AAA.",1,0.093,0.907,0.0,-0.6249
935,AAA doesn’t fulfill their promisesI am wondering if AAA is a scam. Tonight was my second attempt to use their services. The first time I waited on the highway for over 5 hours and no one ever showed up. I had my mom with Alzheimer’s with me and it traumatized her. This time I called at 6:40 pm and it’s now 9:45. I didn’t get updates and had to call them 3 times. Now they say their technician had an unexpected influx of calls so I guess I am last on their list. It’s very disappointing to a single woman that only has one car and I can’t even pay AAA for service. So once again I don’t think anyone will show up and I would like a full refund for my membership as they haven’t fulfilled one service to me. I won’t ever give them a good review.,1,0.091,0.834,0.075,-0.3384
936,"Wait for more than 4 hoursWait for more than 4 hours. No one showed up. As per dispatch, driver cancelled the call for no reason. How come a courtesy call instead of having a client wait in the midst of rain, wind etc",1,0.151,0.793,0.057,-0.4877
937,"My personal experiences with AAA of South FloridaI have read reveiws from others on their bad experiences with AAA and I am sorry you had unsatisfied experiences but I gotta tell ya I live in Davie Fl which is considered Ft Lauderdale,but I have had AAA for nearly 12 years and only had one instance where I was not completly pleased.The longest wait was an hour and I always got told a hour- to 2 hrs but usually they show up within 45 min.Every driver except one has given me excellent service and are knowlegable in their feild.Actually had one guy worked on my car for almost a hour because my shifter was stuck and wouldnt move even with the emergency release.But he stayed and worked on it until it was fixed.I really like the service I have gotten from all my experiences with South Florida(Davie,Plantation,Pembroke Pines,Ft Lauderdale) tow truck drivers that represent AAA. They are hard workers and have given me great sevice through the 12 years I have had them . From me they deserve recognition for job well done.Thank You",5,0.067,0.844,0.089,0.8515
938,Been waiting since 9:00am for a tow…Been waiting since 9:00am for a tow it’s now 11:34 still No Tow truck this is terrible bad service I was told the tow truck will be here @12:02 we’ll see,1,0.221,0.779,0.0,-0.8316
939,"Join AAA if you like being stranded and lied to.This company with whom I have been a member left me stranded in the middle of nowhere sating they couldn't find a tow truck. They didn't offer me a ride home or to a place I could get food and shelter. All the woman said was that if I found a tow company AAA would reimburse me. She was going to send me an email about how to do that. The email never came. My dad had to drive all that way to come and get me and fix the car! I wrote a scathing letter to the CEO of AAA asking if he would like the same thing to happen to his daughter out on a road trip all alone. No response from him, but ended up having a representative contact me. ""Oh, I don't know how that happened!"" She said with fake concern. "" We will reimburse you your membership fee."" This also never happened. If there were any other auto help company I would switch today! This happened in July 2020 it wouldn't let me pick any date earlier.",1,0.053,0.9,0.046,-0.3129
940,"I would give -5 if I couldI would give -5 if I could. This all began back in March of 2022, I was in my car and the timing belt broke, I called AAA for help and they told me my account was not active anymore and I had let it lapse, my bad. So I told them I wanted to reactivate my account and I paid the money to do so, after I paid they told me I would need to wait 48 hours before the account would be activated. So there I am in a broke down car and just paid to get my account up and going and now I had to wait 2 days. I had no choice but to wait and pushed my car to gas station and was lucky enough the owner was there and agreed to let me leave my car there until I could get it towed.  So 48 hours pass I call, I have it towed. End of that part of the story. Now today Nov-15-22 I was out on a hike and get back to my car and it would not start, the battery was dead and I was not close to anything or anyone and I though no big deal I will just call AAA, wrong, they told me that I didn’t have an active account and I told them I did and I used them back in match and that’s when I reactivated my account and had to wait 48 hours and used them, they told me it was not my account that was activated it was my 82 year old mothers account who has not drove a car in years account that was reactivated, I told them that she paid for it because she pays for both my sister and i to have roadside services and it’s just something she has always done for us, regardless, I told them that she did pay for the service but it was for me and that she does not drive anymore, they would not even listen to me and pretty much told me I was lying to them and I even asked if it was not my account that was reactivated then why did they end up towing my car back in match? The senior supervisor Eric and Mark and Nikki told me they should not have helped me then, I was blown away and I don’t understand why they can’t just admit there was a mistake, they have not ever once even talked to my mother, I have called and requested the service every time and they towed my car in march and why now is it that I don’t have an account and I did then? I ended up walking 5.9 miles today in 29 degree weather to get help and to say the least I am not very happy with AAA, I can not believe that their supposedly SENIOR SUPERVISORS could not see the mistake that was made, I even provided proof of the card that was used to pay back in March, they also wanted to have my mother call in and do whatever but I told them that my mother is 82 and was just put on hospice care and I was not going to have her do that and I still won’t and I will just never use them again, I have been and my entire s family has been members for a long time, like 30 plus years and after today I will guarantee that everyone of my family members will no longer be members and there has got to be a better roadside assistance company out there, AAA HAS GONE SO FAR DOWNHILL IT IS UNBELIEVABLE AND IT IS A SHAME, I AM STILL IN DISBELIEF OF WHAT HAS HAPPENED TODAY AND EXTREMELY DISAPPOINTED IN THEIR SERVICE AND HOW THEY COULD LEAVE ME STRANDED WITH NO HELP DUE TO THEIR MISTAKE AND UNWILLINGNESS TO ADMIT THEY MADE A MISTAKE AND IT HAS COSTED THEM QUITE A FEW MEMBERS BECAUSE OF THIS TODAY. Thanks AAA",1,0.105,0.828,0.067,-0.9784
941,"Car hit my parked vehicle and Aaa wont helpA car hit my parked vehicle and I contacted AAA for assistance. I received documents and id of the other guy who hit my car because after hitting my car he popped a tire. He claims my car was like that from beginning, but security cameras caught him hitting it. You know what AAA told me? To wait 30 days as they investigate the issue. The other guy refuses the phone calls is one of the reasons why they are delaying it.  I have clear pictures, witness phone number who saw it happen, and video footage. Now I probably won't have a car to drive to work for a month or more. I am beyond peeved and will move away from their services after this is resolved.",1,0.0,0.912,0.088,0.8674
942,"POOR RESPONSE AND SERVICEI have a 1 because you didn’t have 0 ! I called and was given an estimate of 1 hour 15 mins.  When that past, with not updates, I called again only to be given another hour wait in45 degree weather.  Not near any businesses!! Absolutely unacceptable!!! Crap service!!!! They would call another towing but I’d be at risk it being even longer !! I called a local tow truck and gladly paid versus waiting and playing these stupid games with AAAREF: 102235",1,0.165,0.776,0.059,-0.8631
943,"A Simple Service Results in DAMAGESBrief: I contacted AAA to determine why I had sensors showing on my car dash. AAA gave this service request to Pro-Star. A simple “wrong battery size” has resulted in a broken car door and me having to take time off of work for quotes and repairs.Long version:TI noticed several warning lights on my dash on my drive to work. During my noon break, I contacted AAA to put a sensor on the battery to determine the codes for the lights. I needed to determine if the car was safe to drive to the mechanic on the weekend or if I needed to have it towed. AAA gave the service request to Pro-Star. During this break, I got gas (my car door was fine) and met the Pro-Star service person back at my office. He arrived at about 12:22pm. When he arrived I explained the reason for the call (put the scanner on the battery and explain why the sensor were on). Knowing it would take a few minutes to scan the VIN, apply the sensor, and wait for the reading, I decided to grab a pre-made sandwich from a lunch truck a few yards away. I told the Pro-Star service person of my plans and told him I’d be right back. I was there for 5 minutes and barely paid for my items, I was 1st in line, and I see the Pro-Star person driving towards me. He handed me my keys out his window and told me there were no lights on my car and that the battery was fine and fully charged. I explained to him, again, the reason for the call and that there were, at least 5 lights on. Of course, the battery was fine, I’d had “winter services” done the weekend before with a new battery, new tires, and an oil change. The Pro-Star person would not return to my car to look with me. Feeling weird about the interaction and my unresolved issues, I return to my car and see my car door handle gapped open. I try to open my car door and it wouldn’t open. The handle was loose and not engaging anything to open itself. I immediately called the Pro-Star person back and even called their company; no answer (and no returned call since). My car door was broken by the Pro-Star service person. I contacted AAA about the broken door handle and the original issue. AAA gave me a claim form. I have to include quotes for repair for AAA to determine if they’ll approve my claim. AAA would not send its own claim team out. I must take time off to find a body shop and request a quote. Diagnostic costs me money directly and taking time off, even on a weekend, costs me (nobody is open on Sundays, my only day off). This means I have to take off work because the car dealership and service department is only open M-F 8am-12pm for diagnostics. I work in healthcare for a hospital and have my own practice; this running around has thrown off and will throw off my business. I have to enter the passenger side and climb over to the driver's seat. The door won’t open from the inside or outside. I had the car towed home because of the battery. The tow truck driver couldn’t climb over to mount the vehicle and I essentially had to go with him, at 10 pm at night, to put my own car on and off the tow truck.I can’t just leave the door broken and wait for AAA to determine if they’re liable for damages. Not being able to utilize a driver-side door is VERY dangerous and it would appear AAA doesn’t care. I need to go through their red tape. Talk about insult to injury! This guy isn’t going to admit to breaking my door. He closed my door, locked it, and probably pulled entirely to hard on the handle to make sure it was locked (I’m assuming here). My co-workers, also taking a break in their cars, said NOBODY else touched my car, in the 5 minutes that he was there with it. They noted the speed of the service request too; it was quick.Side note- I asked AAA not to send the same company out to determine the “lights on the dash” issue and they did anyway. The second Pro-Star service person, very nice guy, was willing to hear what his colleague had done and shared the number for their corporate office (still no returned call). He saw the lights (I was beginning to think I was in the Twilight Zone…there ARE lights there!). He also immediately assessed that the battery, although new, was completely wrong for my car.",1,0.065,0.905,0.031,-0.9784
944,These freaking people are insane. They wanted to scan…These freaking monkeys wanted to scan my state issued i.d. for a jump start. Wisen up people you have zero idea where your information is being sent or stored.  Extremely intrusive for a roadside service that you pay for. Matching i.d and card isn't enough on top verification of your physical address and phone number?  Update your independent contract stations  with no i.d scan required for service.,1,0.167,0.817,0.016,-0.8805
945,More than 2 hours stranded and…More than 2 hours stranded and counting.Bought the service just in case my wife or daughter needed. If they were here where I am they would be dying. Aaa is jus shameful. 10 years ago they kept me more than four hours in the highway. They did not improve a bit. Terrible,1,0.096,0.86,0.044,-0.4682
946,"It used to be goodIt used to be good. Not anymore, keep saying the guy shall come within 30 mins and that was 4 hours ago and he is still not here",1,0.0,0.912,0.088,0.4404
947,"Called for tow serviceCalled for tow service. Gave the address twice as written on the gas station door - only Chevron Station on Sheridan Street in Southwest Ranches/Fort Lauderdale. Gave me a 2 hour window. Called in 1 hour to see status, they said tow was declined. I asked why - they didn't know. I asked then to read me address - it was wrong. So I gave them info again - separate agent. Said on or before 2:15pm. So now another 2 hour window. Wasn't feeling confident so I called after 30 minutes - tow was declined. I asked for the address - again it was incorrect. Gave this 3rd agent the address and was quoted a 2 hour window - so now we're at 3 1/2 hours cumulatively. Before I hung up I asked her to read back the address - it was wrong again. I said forget it - I'm cancelling my 20 years of premier membership because this is the primary reason we have AAA, and this experience certainly has been horrendous. I called a local tow company and the driver showed in 20 minutes - $160. Claiming on insurance.",1,0.099,0.888,0.013,-0.9231
948,an option for no stars at…If there was an option for no stars at this point I would give that . My husband called in at 9.10pm last night with a flat tire . Due to just having surgery he was unable to Change it . Now it’s  4.47 am the next morning he is still waiting for assistance after several calls . They now tell him to get his own tow truck and they MAY CONSIDER  reimbursement. This this terrible service after being a member for about the last 20 years . I’m here extremely worried as he is stuck on a road with no lights and no help . No thanks to AAA,1,0.16,0.794,0.047,-0.889
949,"I am from south FloridaI am from south Florida. Today I requested road service. The AAA company services is not the same.It took 3 & 1/2 hr to get serviced. The person who towed my car was named Adrian. He was hard working, very nice, & professional. We were exhausted and upset because we had to wait hours. Adrian helped us feel better with his kindness. The company needs to recognize their hard working employees, pay them well, take care of them, and most importantly, they need to hire more people.",3,0.092,0.741,0.167,0.862
950,I was told it would be 90 minutes…I was told it would be 90 minutes before someone could tow my vehicle. I waited two hours. A tow truck driver called me and said it would be 55 more minutes before I could be reached. This used to be a good service but it has surely gone downhill. Hubby used on Star once and they were out to his vehicle in 20 minutes.,1,0.0,0.901,0.099,0.7184
951,"I used to think AAA was the most…I used to think AAA was the most reliable company in the world -- we've been members for 25 years.  Recently I had a flat tire and called AAA Road Service for assistance.  We have the Premier Membership and have always been able to rely on AAA.  Not this time.  I sat in a dark parking lot for 4 hours waiting for my road service, and after receiving multiple texts from AAA to inform me that service was ""on the way,"" I finally called back to find out that AAA had NO RECORD of my ever calling.  So where did all of those texts come from?  A security guard from the business finally changed my tire.  As far as I know, AAA never made it.  We're switching to another road service company.  Very unreliable, and obviously they lie when they're questioned.",1,0.03,0.953,0.017,-0.2342
952,"Better Later than NeverCalled around 04:16 am and requested assisted with a 7 month old AAA battery that went dead. I was told a tow/assistance would arrive 05:27am. Then, I checked the status of my request; Now, assistance is enroute at 07:30am. Next, I checked the status of my request; Now, assistance is enroute at 08:30am. Later, I checked the status of my request; Now, assistance is enroute at 09:30 am. Finally, a technician arrived at 09:45 am after I called the 1800 number and complaint. The AAA battery that was installed in April 2022 had died. Wow, brand new battery that was suppose to be the best! Lies all lies...Don't buy AAA battery and AAA membership is a waste.",1,0.124,0.782,0.094,-0.5848
953,I have been waiting on the Santa Monica…I have been waiting on the Santa Monica Freeway for almost 10 TEN HOURS for a tow….this is the worst experience ever…,1,0.135,0.825,0.04,-0.5994
954,"They outright lied to meThey outright lied to me when I made the reservation for the battery replacement on the phone. I asked them how much it would be to replace my battery, and I was told it would be around $130. This seemed reasonable, although already twice as much as if I buy the battery at Sam's Club, which I have often done. But it was the price that I paid last year for an AAA battery in a different vehicle. But, when the driver came, he said that $130 price was before two price hikes in the last six months, and now the price is $190 plus tax. So, a 50% increase beyond what I was told! I have been a member of AAA for 35 years - shame on AAA.",1,0.063,0.911,0.026,-0.5682
955,"I needed a tow truck tonightI needed a tow truck tonight, ended up with a flat tire and the spare also went flat. Needed to be towed home. Call AAA for a tow truck to be sent. Waited for an hour before calling AAA back and requesting to know where the tow truck was. Was told that both service providers were closed for the evening and no one was in the area to help me. Operator stated she was happy I called because I would not have known the problem unless I did. The estimated time to find someone else was over 4 hours. I cannot believe that a company would have service contracts with a towing company that tells them when they're closed. What good is having 24-hour tow service in auto service if they're not really 24 hours. I will most likely cancel my triple a membership and no longer recommend them to anyone",1,0.06,0.864,0.076,0.5302
956,Worst customer service everI’ve been a customer since 2001 and until the last year or two the service has been great but now they have become the worst company I have ever dealt with. Don’t waste your time with these people because you will just end up disappointed.,1,0.269,0.688,0.043,-0.9382
957,"My serviceman today was Lance from…My serviceman today was Lance from Waterville, Maine. He was 20 minutes early, professional, kind, and very pleasant in a very difficult situation. He restored my faith in AAA. Thank you Lance!!",5,0.058,0.624,0.318,0.9097
958,I would give them a ZeroI would give them a ZeroI was stranded on I 90 with a flat tire just outside Ellensburg on a sunny Saturday at 9:30 am on 11/5/22. I called the Emergency Roadside assistance and was told it would be 4 HOURS!!! Before someone could get to me.  That's ridiculous.  Next time it happens I am sticking with calling a tow company.  This is not a service.,1,0.091,0.867,0.043,-0.4898
959,I was canceled with no explanationI was canceled with no explanation. They can’t disclose to me why I can’t be a member when I pay for platinum services and depend on this with my wife and we have a child.. the customer service is beyond unfriendly and not helpful so disappointed and will let everybody know in my network and with our companies that AAA is unfairly treating us and would like to be contacted by someone in the corporate office,1,0.17,0.801,0.029,-0.8785
960,"My rating is one because won't show…My rating is one because zero won't show up.Told me I was good for 100 miles of towing then when I needed them told me anything over 5 miles I had to pay out of pocket.Operators are very unprofessional & rude,plus they take forever to get to you.Waist of money.Also wouldn't give me a full refund even though services were never used",1,0.075,0.882,0.043,-0.2716
961,"They LIED to me initially to get me to…They LIED to me initially to get me to cancel my current insurance who I had a longevity discount with only to raise the premium my first month.  NOW, I pay more than I did with my previous company.  DON’T TRUST WHAT THEY TELL YOU.",1,0.173,0.757,0.069,-0.6166
962,"this is a damaging companythis is a damaging company. trying to be brief:  i was conned into expensive car insurance and lost my geico seniority.  had first flat tire in nine years last week.  using the cell phone of someone on the street - you talk only to a machine, and then they text a link to continue on wifi.  there is nowhere to put in the membership number!  the guy was nice and let it go at that.  the driver would not put the spare tire on.an aaa office worker ran into the back of our vehicle this year 2022.  she said, ""come into the office on monday"".  doing that it became clear that there is no claim service (they propose a long process controlled from a city 150 miles away).  we had to pay the repair outselves.  i have to get another insurance.   aaa is totally damaging to us in 2022.",1,0.102,0.856,0.042,-0.8553
963,"I have a long time Triple A membershipI have a long time Triple A membership. Just needed a tow , had to wait for hours since it was a Sunday and a busy day. I called every hour so finally the Triple A agent contacted me to the supervisor who was a very nice young lady. She apologized for the delay and right away dispatched the nearest tow car which reached me under 45 minutes. So, thank you both the supervisor and the professional, nice gentleman who towed my car 😊 I’m giving 2 stars for the long 7-hour wait.",2,0.024,0.82,0.156,0.8952
964,Not sure why there are so many bad…Not sure why there are so many bad reviews. I’ve had them for years and I get a tow about once a year with no issues,5,0.276,0.724,0.0,-0.8361
965,"Would give them a zero if I couldWould give them a zero if I could. They expect me the paying customer to abide by their policies when they themselves don't abide by their policies. I'm suppose to be there with my driver's license when more times than not the service people that represent their company show up, they don't ask for a driver's license and don't care.",1,0.041,0.959,0.0,-0.3875
966,"AAA is not worth it anymoreYou can expect to wait a long time for AAA (even in a big city), no live person to talk to when you call, they cancelled my ticket after I waited for them for over a hour because my plan didn't include trailers (no option to pay extra, or change the plan on the fly).   My previous experience was also unsatisfactory, waiting on the side of the road in the desert for 4 hours, when the nearest town was 15 miles away.",1,0.085,0.915,0.0,-0.6447
967,AAA guarantees the service of towing or…AAA guarantees the service of towing or blackouts but yet once I accidentally locked myself out at 10:00 at night and they told me they would be there at about 11:21 with the estimated time of arrival and I got stuck sitting till 2:00 in the morning waiting on the unlock because I accidentally left my lockl my keys in car and they say when you pay for the service that they can have you serviced but yet when I call they can't find anybody in the area or they can find anybody affordable enough to come out and help me in my very tenseful situation so in my opinion triple A is useless if they can come out and help me when I need help like it's guaranteed it's a waste of money then if they do not do what they are guaranteed to do,1,0.106,0.81,0.083,-0.4215
968,Not our Parents AAAWhat happened to AAA. Left me stranded over 4 hours never showed. It took me 4 phone calls to find out towing companies cancel the call and AAA never follows up to see if tow was completed. Shameful and HORRIBLE! I WILL NEVER EVER RECOMMEND OR USE YOUR SERVICE AGAIN!!,1,0.22,0.78,0.0,-0.9179
969,"dead 6 month old batteryApril 5, 2022 called they for dead battery. Bought new battery from them for $190.49 which they installed on site saying it had a 3 year warranty. November 4 (6 months later) batter died. They said I have to travel 8 miles to a AAA dealer for them to deal with the situation. A nice inconvenience.  Garbage in, garbage out. Now, in the middle of cancer treatments I have to go to their dealer where I was told I would have a 2 1/2 to 3 hour wait for them to do whatever it is they are going to do. Do not rely on AAA.",1,0.172,0.803,0.025,-0.9538
970,If I could give ZERO I wouldIf I could give ZERO I would. You don’t get o speak to a human— automatically send you into text. Can’t even tell them you are not in a safe situation anymore. ETA 170 minutes  when only 10 minutes from mid-Santa Rosa !!!! Over 2 hours!?!?!! Are you kidding me. All corporate greed on AAA part !!!!!,1,0.111,0.866,0.023,-0.7379
971,Their customer service is probably the…Their customer service is probably the least helpful one I’ve encountered. They have no ability to tell you how long it takes for roadside assistance to come - they transferred my call back to the main menu when I asked to be connected to the driver number. I don’t understand why they aren’t able to give you actual information when they are a roadside assistance company.,1,0.064,0.886,0.051,-0.234
972,"HORRIBLE COMPANY!HORRIBLE COMPANY!First off, these people have NO REMORSE!last three times I called they were a complete disappointment.I was stranded on the side of the road for 5+ Hours. I knew it wouldn't be easy getting a tow on Alligator Alley but AAA made the experience hell! they told me a tow truck would get to me by 12:40pm (2 hours) I waited and called when know one called or showed by 1pm. They procceed to tell me they dont have a tow truck that will come out.... after insisting one would be to me in 2 hrs. When i questioned them on why they would tell me their sending someone and never did they said I could find my own tow company?? I would have done that to start if I knew I was going to be sitting out there waiting for no one!time before that, i called for a tow. told me I they would get to me by the end of the day... Didn't call back till the next day at 9pm.And it's not just towing that's their problem. I received a battery replacement through them with a 3 year warranty, a year later I needed it replace they covered it with the warranty. 3 months later I need a new one? I call and explain this is not normal, either a faulty battery or not installed correctly they proceeded to tell me something is wrong with my car. So, they send a tow truck company (third company not their technicians).  I ask the driver to look at my battery before he tows and he takes one look at it and says ""who installed this? you don't need a tow the battery isn't even installed correctly."" fixes it and haven't had a problem since. AAA is horrible.. I have been a member for 10 years and their customer service has become TRASH!",1,0.1,0.892,0.008,-0.9818
973,"This is the second time I've called for…This is the second time I've called for AAA no help from them. The 1st I called I was stranded, and the person told us someone was on the way in -15 degree weather and no one came and the second time I once again no help what good is it if I pay you guys and get no service pissing money well thanks to local towing they help and didn't nickel or dime me. Looks like I'm taking my business somewhere else.",1,0.124,0.699,0.177,0.765
974,"Worst and I mean absolute worst …Worst and I mean absolute worst  company. You will not get assistance from this company. You will be left on the side of the road stranded while they continue to cancel your service call and not bother to tell you they can’t service you. Called 4 times, hung up on twice. Almost 5 hours later and no tow truck. Complete embarrassment! By the ways this was in Riverview on 301, not a  rural area.",1,0.219,0.758,0.023,-0.9562
975,"My experience has been amazing over the…My experience has been amazing over the years!The battery went bad and they sent someone to jump it within 1 hour. Then the battery was dead again the following morning, again they sent someone to my residence within 2 hours to replace it with a new battery. Easy enough!",5,0.118,0.713,0.168,0.508
976,"Service was horribleService was horrible, multiple calls made and was told someone would contact us with a time after a long wait recieved a call stating there truck was dispatched out of the area and even if they could help it would be late into the night however he may be to tired to assist us tonight leaving 2 women alone on the highway. Caller also informed us AAA will say they would dispatched a driver but they wont because there were none available. We had to hire a tow company to help us... several hrs. Later still no call back from AAA. They were not depedable and when you needed them the most , they were not there. Terrible service.",1,0.068,0.861,0.07,0.3029
977,"Poor Service, Poor Delivery, Takes Your MoneyHad to have my battery jumped and be towed on separate occasions. AAA never sent the message to the companies and had me waiting stranded all night with children in tow. I do not recommend them at all. They then had the nerve to cancel me without giving me any specific reason why and no refund of payment. Better off not giving this company your money for lack of service or poor service. I had an upper level more expensive membership. They got their money and screwed me, the customer. Tell your friends and family to save their hard earned money. It is cheaper to pay $20/6 months with your insurance company and get better quality service. Service has gone way down. They took my money for a Gold membership and then canceled me for zero reason and refuse a refund. Highly suggest that you look elsewhere and do not renew if you have already purchased. I will be spreading the word fast amongst family and friends. Just another company scamming consumers out of hard earned money.",1,0.153,0.773,0.074,-0.8855
978,"They take your moneyThey take your money, fail to deliver services, cancel you, and refuse to refund your money. What a scam. BBB has them rated an F.  Just another business scamming people during inflation and pandemic.",1,0.263,0.737,0.0,-0.886
979,Pissed off excustomer.So called AAA they told us a time which was 2:30 and called back after that and they said 60 to 90mins longer and guess what it’s now 9pm and still no tow we called back and they said they sent someone and they would call us in 15 mins. Well no call and no one coming. We turned this into a drinking game for every time I had to call AAA and they said it will be at a certain time we will take a shot when they don’t show up and we call back.,1,0.106,0.853,0.041,-0.765
980,I Am DoneMy membership runs out in Ma4ch and I WILL NOT RENEW!Trying to get a tow truck to me I couldn't even get a estimated time when one would show up. They hadn't been able to confirm with a tow truck company afyer an hour qnd a half. Finally after i had to show my behind I got the same company that said didn't have the right truck show up. Why am I paying for this service when if I have to find a tow truvk on my own????Being a emergency service i could of did it faster on my own.Also a big problem is I couldn't get the website or text messages to and this caused extreme headaches as they took forever to answer the phoneI am done!!!!!So much for emergency help,1,0.079,0.9,0.021,-0.8089
981,"AAA roadside service is horribleAAA roadside service is horrible. They blame it on the tow truck companies and the tow truck companies blame it on AAA. Plan on waiting several hours if you ever need AAA roadside service. They initially texted me saying 25 mins. Then they added another 20 mins. Now, 2-1/2 hrs later, I’m still waiting.",1,0.131,0.869,0.0,-0.8074
982,if i could give this 0 stars i wouldif i could give this 0 stars i would. TRIPLE A is horrible. i’m even a premium member. communication sucks. waited over an hour and half just to be told they are still looking for a station for my tow. unbelievable. i will be canceling. called my own tow truck company came within 20 minutes. f*** you triple A,1,0.099,0.872,0.03,-0.6369
983,"After waiting 45 minutes for someone to…After waiting 45 minutes for someone to answer the phone, we waited another 3 hours with an 88-year-old man with a heart condition when we realized nobody was coming. Called a private tow company that responded in 16 minutes. Canceled my AAA membership today.",1,0.0,1.0,0.0,0.0
984,"Waited over 6 hours for a tow truck and…Waited over 6 hours for a tow truck and no show,  no call!Complete waste of time and money! Don't waste your time or money on these incompetent money grabbers. Just call a tow company that will show up! I want a full refund and reimbursement for the tow that I had to pay for because they can't be bothered after payment. DON'T WASTE YOUR MONEY OR YOUR TIME!!!!!!!!",1,0.194,0.73,0.076,-0.8602
985,"My 75 year old mother's vehicle was…My 75 year old mother's vehicle was stranded and broke down about 16 miles from her destination.  She has been a AAA Member since 1979, and paid her membership fees since then for every year.  It was 7:30 pm at night when she called roadside assistance for a tow to the 16 mile destination, and it took AAA over 6 hours to get her towed.  That is unacceptable and they are the worst towing service I have ever heard of.  They left a 75 year old lady stranded for over 6 hours, only 16 miles from her destination.  Not to mention 6 hours at late night, when alot of crazy people are out doing no good.  Seems AAA did not have their customers welfare and safety in mind as they advertise.",1,0.101,0.859,0.04,-0.8316
986,"Been sitting in the same spot for 61/2…Been sitting in the same spot for 61/2 hrs now waiting for AAA. It's freezing, I've called around 8 times and I'm exhausted. It's 4:30am. I got stuck at 9:30. I'm mortified at how horrible this service is and how much we actually pay for this absolute crap.",1,0.222,0.778,0.0,-0.886
