,content,Rating,neg,neu,pos,compound
891,"Apple are disgraceI have reverted to Apple technologies in the past 5 years from Microsoft - IBM. I own an iMac 2019 Intel desktop, iPhone 14 Pro max, iPad 11"" Pro, M2 Pro Mac Mini, and a series 7 Apple watch, and a heap of accessories all of which are Apple branded. The iPhone and the iPad are about the best of the eco system. I wanted to award Apple only one star but admittedly some of their products are quite good. My focus of this review is more to do with the iMac 2019 and the Mac Mini. The 2019 intel iMac came with host of unforeseen issues, I bought this computer because I am disabled / diabetic etc, and the university recommended an Apple computer as it would come preloaded with software to assist me in completing a Masters degree. The software on the desktop did not work and to get it to work like it should have, there were additional steps that neither me or the tutor who came to my home were aware of, it was an added layer of a learning curve to which I did not need at a time when I required a computer that was supposedly easy to use. After I had completed my second degree successfully, the search for employment began, as you would expect, in the time that I have had the iMac desktop I have lost 4 job opportunities, this is due to the way MS Teams that for some unknown reason locks into a weird loop when there is an attempt to use it, when you speak to Apple Tech support they tell you that due to MS Teams being a third party software that it has nothing to do with them, it is like Apple is not designed to run third party softwares which everyone knows that is complete and utter rubbish, the real reason for them not assisting is because they do not know about their own product well enough to advise accordingly. The iMac desktop issues did not end there, saving MS Word documents became an ordeal as well, because for some reason, the amendments would not save and when they did the entire document was lost somewhere in a file. So iMac desktop is garbage, and the tech support is not much better, they will fob you at a drop of a hat, to get out of doing a job they are paid for! Then we come to the Mac Mini which was an infuriating buys experience - this is surrounding the compatibility of displays, mainly their own 2019 iMac desktop display. Apple has removed the Target Display Mode from before 2014 so the iMac 2019 cannot be used a display for the Mac Mini, this is a fact, and it was something that was constantly contradicted between tech support at Apple and, Apple's own website, no one knew, no one knows, I had to dig up YouTube videos where other buys of this device confirmed that the Mac mini 2023 cannot be used with a 2019 Apple display, ironically, the Mac mini will work with any other display brand ... like Samsung?????? And it will definitely work along side the 1600 quid Mac Studio display, and it will work with any Mac desktop from BEFORE 2014. By then I had already bought and paid for this device, I am going on for teacher training early next year and I need an updated computer that will serve my current eco system so it was an arm twist in having to buy this device. The thing with Apple is that their claims on their own products are stated in half sentences or omitted completely, this serves as misleading and contemptible. If you buy a desktop with Apple make sure you do all of the back ground research before opting to pay for it. I have yet to feel delight, joy and satisfaction with an Apple product without having to buy this, that and the other for it to get proper functionality out of the device. When compared to Android, Microsoft - Apple's only advantage is in its security features and built in privacy, but then as a consumer you should expect this due to Apple Pay. I have taken Apple to the ASA over what I truly believe to be a misleading sale on the Mac mini computer. There was one problem with the iPhone 12 Pro Max that I owned a last year before upgrading, the screen display for some peculiar reason magnified, the phone became inoperable as a result, in an attempt to get the handset back to normal the phone automatically called the Police three times, in the end the local constabulary contacted me to issue a formal warning that if I attempted any further hoax calls I would be subject to a prosecution! Jony Ives says using iPhone is ""intuitive"" that is his way of saying that it is common sense - I can tell you there was nothing intuitive about having to revive a screen on a phone that had by itself enlarged the display, for what reason would you require this feature on a handset? I had to use three fingers, then tap, and the screen would restore itself- not exactly intuitive if you didnt know. I find Jony Ives word insulting and compounds my feelings of raging hate towards Apple fully justified.",2,0.074,0.822,0.104,0.9836
892,"App store issue (had to fix myself)told me many ways to ""fix"" my issue about an app on app store and none of them even could have worked as an example he told me stuff like ""do this: ... with the app"" but i couldn't do those steps because those steps required for app store to show that i owned the game (which was the issue in the first place) in the end i had to fix the issue myself somehow and the agent didn't help my case at all i felt like i had more experience than himat the start i also gave him all the information like apple id, purchase id, screenshots everything so it wasn't like he didn't have enough information or anything",1,0.022,0.889,0.089,0.8231
893,i bought an iphone 13 pro max on Feb…i bought an iphone 13 pro max on Feb 2022 and it has black out in April 2023. Got it repaired and within few days screen become yellow and cannot be used. When we buy an apple product with premium price we expect to use it without trouble free for minimum 2 years and above. Worst experience even and planning to switch to Samsung,1,0.089,0.881,0.03,-0.6751
894,"Apple takes no responsibility for there…Apple takes no responsibility for there own mistakes.  We had a broken phone covered under applecare+ so we requested a replacement.  Two days later we receive a delivery and its not a phone, its an iwatch.  Of course any respectable company would apologize for the mistake and send out another phone right away, but no, not Apple.  They have to take 2-3 days investigating what happened before any further steps are taken.  Meanwhile we have no working phone and a hold on our cc for $1300 and because its a long weekend coming up it will be another 5 days before we receive our followup call to tell us the result of their investigation.  I really don't care what happened on Apple's side, I just want my replacement phone.",1,0.133,0.834,0.034,-0.9111
895,"Most user-friendly smartphoneMost user-friendly smartphone, pricey yet effective. Can do anything a person would need any device for and can do it with relative ease, especially the newer models as chips get better and better. Older devices tend to slow down and lose their effectiveness yet I find that this is less the case with the newer generation devices that come out since the quality of the device just improves overall. For other devices than the iPhone they work just the same degradation-wise, they are all pricey yet effective. Mac computers or laptops are not advised for anyone that likes to use Steam, install niche software for school or work or basically anything that's out of general or office use. Make sure the software, apps,... you are used to is compatible when switching to Apple devices.",5,0.018,0.833,0.149,0.9565
896,£2K MacBook - battery lasts 18 months!First move across to Apple - £2K MacBook Pro - 18 months later - 24 cycles and battery last just over an hour plugged in. Apple Support - Out of warranty - £250. Appalling.,1,0.067,0.854,0.08,0.126
897,"I purchased a pair of apple AirPods Pro…I purchased a pair of apple AirPods Pro 2020Due to lockdown & I just have hardly used them over the last year the left war has become very fuzzy but due to caring for my mum who has been having chemotherapy and been very poorly it hasn’t been my priority to sort these out, I visited the Apple Store yesterday where one assistant said they should get replaced as there was a reported issue with this even though they are out of warranty However the girl I then saw did a test on them and told me both of them are faulty but nothing they can do as they are out of warranty Quite honestly I don’t expect these to last a couple of years with hardly any use I certainly won’t be buying a new pair at the price and how long they have lasted",1,0.036,0.889,0.075,0.7932
898,TerribleTerrible! Endless automated loops. Absolutely NO help. For something so expensive and touted as top of the line this is below sub par.it’s clear they’ve run out of ideas/innovation. Better Do Better soon or someone else will take over. Shame in you!,1,0.14,0.612,0.248,0.716
899,"Absolutely great company for App…Absolutely great company for App Developers. Without them, marketing and selling applications would be much more difficult.",5,0.094,0.609,0.297,0.7902
900,Brexit phone buy a Nokia insteadI bought the new apple Iphone 16.4 and it was propa quality 🍻🍻🍻🍻🍺🍺🍺.,5,0.0,1.0,0.0,0.0
901,"Lousy customer serviceLousy customer service. Spent hours on the phone because my Apple ID is in strange loop. It's a well known problem, but get no solution offered.",1,0.246,0.621,0.133,-0.4215
902,The shop at London was very welcoming !,4,0.0,0.633,0.367,0.54
903,This company won’t even address a…This company won’t even address a complaint. Obviously customer satisfaction means nothing 🤮,1,0.115,0.733,0.152,0.1779
904,"iPhone 14 with new bugiphone 14 screen shut down and does not come back on. Apple worker refuse to acknowledge problem by stating new update to resolve this problem has been released. Been back and and forth several months with iPhone 14 shutting down issues. Been told to set iPhone up as a completely new device without restoring from back up. Will have to set up iPhone manually, just a no no. Most unhelpful and appalling attitude and service.",1,0.189,0.782,0.029,-0.9012
905,worst support doesn’t even load,1,0.418,0.306,0.276,-0.34
906,"DONT WASTE YOUR MONEYThey will take money from your account even after you cancel or return the crap they offer. For 1 day of apple tv I've had to pay $85 and they have been trying to take money out for the last few days resulting in my account being frozen because my bank thinks that it is a scam. And they don't even care ,just told me that in 1 to 30 days I'll get a $20 refund.",1,0.146,0.819,0.034,-0.8153
907,"Whenever I’m connected to a wifi or use…Whenever I’m connected to a wifi or use mobile data, my iPhone starts heating up fast. I can’t use apps because they slow down. It’s either I let my phone rest or restart it all together which kinda sucks.",3,0.051,0.949,0.0,-0.2975
908,"Poor customer supportI inadvertently subscribed to an AI ChatBox on May 17th. Apple won’t refund my money on the app, which is $39.99 annually before sales tax and over $43 with taxes. I never intended to go beyond the trial program and sought to cancel it almost immediately. I was surprised to see the charge on my debit card. The support specialists who have refused my request for a refund don’t provide a helpful explanation. They simply parrot the line that the purchase doesn’t meet the conditions for a refund. That might be the case, but given how long I’ve been an Apple customer, it’s good customer service practice to offer a good faith refund.",1,0.042,0.822,0.135,0.9066
909,"Forced UpgradesApple is not being sincere about older IPads being capable of handling newer versions of IOS.We have been incredibly loyal to Apple for many years, and upgrade our phones every 12 to 24 months, and buy new IPads regularly, and now there does not seem to be a point to it.We also use wall mounted IPads at our properties to control Music & SmartHome Apps, etc...and all of The Expensive Iport & Sonance Mounts & Hardware, Apple Ipad Covers, IPads, Ipad Mini’s etc, are now worthless, since Apple will not update Ipad Mini4’s Ipad Air2’s, with 256mb...to the latest IOS.I am going to start migrating away from Apple, right now.There are many less expensive alternatives, that will do the same-thing.It is too bad...we would have remained loyal for the rest of our lives.",1,0.058,0.876,0.066,0.3022
910,"Chinese Tim been a disaster for AppleI purchased an iPhone 14 Pro on the 4th of May (23). I soon discovered that it auto-locks in 75 seconds, regardless of the setting. There was also a problem with the screen not being responsive in all areas. I called Apple twice, used their live chat, and finally took the phone to their ""Genius Bar"" on day 8 of the purchase, their ""expert"" reset the phone and said she timed it, and it works- a complete trickster that I shouldn't have trusted! On returning home, I discovered the phone was exactly as before going to Apple. Called Apple on day 10, and they agreed to send a replacement. The process of sending the phone back and getting a replacement was a stressful week because of the subcontractors Apple are using: Collecting the phone, nowhere on the paperwork said it was Apple, and all the printed references were theirs. Even the tracking number was for delivery of the label and not for tracking the phone back to them. They only acknowledged they received the phone after I managed to contact them and complain. On the 19th of May, Apple was telling me they had processed my order, and the replacement would be with me on 16 May (three days before!)After all that time wasted for both Apple and me and the cost that Apple incurred, the new phone is defective, exactly as the first was!As I see it, Apple products are made glossy outside, but it's Chinese crap inside. I haven't had anything other than Apple products in the past 20 years. If they can't keep their customer base, they're finished, and I blame it all on Chairman Tim Cook",1,0.086,0.905,0.009,-0.9572
911,"I bought an Ipad and I was very happy until...I bought an Ipad and I was very happy with it. Fast and beautiful. I'm a graphic designer so in a few months I noticed that the screen had a yellowish tint. I sent the Ipad in my surprise they sent me a new one as a replacement as it turned out that there was a whole batch with the same problem. Exciting right??? A new Ipad after I used the first one for months!!Well... Apple sends refurbished devices as a replacement. I didn't know that. In a few months my new and in PERFECT condition Ipad just died. Did not respond at all, black screen. The mother (logic) board just died. I spoke with them but they don't even care. Nothing they can do! Not even a discount to buy a new one. Money thrown away. Or someone would say, STOLEN.Good luck if you buy anything from them.",1,0.063,0.815,0.122,0.8531
912,"Despicable , Dishonest staff serviceFor a company raking our money in for hideously expensive devices that need updating every couple of years, this is a scam in itself.They have no customer service whatsoever! They promise to call you back and to compensate, but lie and do not honour their promise.They are time wasters , very dishonest, and should be boycotted. They make this rubbish in China and exploit workforce than have overseas, slum dweller based workers that have no backbone in any decisions.They pass you around on phone one clown to the next, lie and refuse to honour the commitment their colleagues undertook.Casimero is an outright liar, should be sacked as promised goodwill and to phone back with resolution but didn’t ever do anything. Who made him manager should be sacked too. Nathan who wastes an hour talking rubbish, no clue about technical support. Send them back to the slum .Casimero did screen-sharing, no note to exit screen sharing so could well have compromised data and privacy.he  did not come out of screen and my device stopped working correctly. BEWARE! Apple is an American company shortchanging its customers into putting up with third world, third class service and expecting to pay over the odds for rubbish devices.",1,0.183,0.735,0.082,-0.9752
913,"Fantastic productsFantastic products, what more can you say.",5,0.0,0.66,0.34,0.5574
914,Money launderingMoney laundering. Take your money quick enough but won’t give it back for 30 days. If that’s not a money scam then I don’t know what is 😂😂,1,0.0,0.867,0.133,0.612
915,Trying to get anybody for support is…Trying to get anybody for support is ridiculous anymore. I have to download the app onto my phone in order to get someone. Then they offer no help and all you get is. I’m sorry for your inconvenience. Give me a damn break they don’t give a crap about their customers anymore.,1,0.203,0.677,0.119,-0.5719
916,"Great deviceI am so excited using IPhone 11! Camera, all apps for sending messages, editing photos and other sources, which it has, make my life easier. It seems like I have a personal assistant who regulates the whole my daily routine. Now I am going to buy a Macbook. However, I am confused a little bit, because the variety of models impresses me. But it is just a matter of time. Soon I will be a happy owner of new electronic assistant. What can be better?",5,0.018,0.753,0.229,0.9517
917,"fake companyfake company. they work for the devil. they dont provide imei support when you loose your phone. they dont have android smart lock. they dont give you your phone number to your dad when you are lost in the ""metaverse"". they dont have a team of oversight for reason. steve jobs did not tell us death is lifes change agent for a reason.",1,0.221,0.719,0.059,-0.9036
918,"Disgusting serviceDisgusting service , not happy with over expensive",1,0.516,0.484,0.0,-0.7505
919,"The worst customer service I have ever experienced.AVOID AVOID AVOID!I initially purchased an iPhone 12 with the incorrect credit card so I called Apple within the hour and requested a cancellation so I could re-order.This was a big no-no for Apple as they obviously want to launder my money. I then refused delivery as recommended, and surprise surprise, a week later I still do not have a refund and my return is god knows where.I needed a phone ASAP so I placed a second order on the proper card, so Apple have basically had almost £2k out of me and they still don't give a damn.I've had to call them about 7 times and it still isn't sorted. The last guy I spoke to said ""oh sorry, our systems didn't refund you, it happens sometimes"". Right ok. So a trillion dollar company can't even get a return process nailed down properly. What a joke.I've decided to send back the second iPhone too now because frankly I am not rewarding bad business practices with my custom.Apple can take their iPhone 12 and GTFO. It doesn't even come with a charger, under the guise of ""being green"". Take your business to Amazon folks, where you are actually treated like a human and not a talking bag of money.",1,0.062,0.837,0.101,0.6408
920,"I've just had the worse experience of…I've just had the worse experience of Apple EVER and have lost all faith in their company and products.I hope Apple pick this up because my complaint is going unheeded at the moment.------we subscribe to NOW via apple which has worked fine for over six months.as of yesterday, the sign on credentials from my Apple ID stopped working but the subscription shows fineit just comes up with the NOW sign on screen and does not recognise my apple id credentialsafter three hours on support calls I gave up and said just cancel and refund the last month's subscription (and I'll subscribe to NOW directly).No one at Apple could identify the problem (nothing has changed my end) and I felt that handled it REALLY badly when I complainedWORSE...they then said that the refund would go through their fraud department and would take 48 hours before a decision and up to 30 days for the refundAfter three hours wasting my time for something which they will not admit is their problem, I was stunned they would not refund immediately. I was making a concession to save their support time and they were treating me like a fraudster.I still believe there is a major problem with their subscription service but no one will acknowledge it or recognise why I feel angry at them.",1,0.181,0.742,0.077,-0.9782
921,Good service bad customer service…Good service bad customer service unforunately,3,0.414,0.414,0.172,-0.6249
922,Purchased Apple IPad…Hi I am proud that I purchased a new Apple I pad. It's so cool working beautifully. This is my second IPad from Apple. I love apple products as the after sale service and the professionalism of the staff I really appreciate. Their service is high quality different to other brands. I always rely on Apple products. Thank you Apple for being there for me.,5,0.0,0.732,0.268,0.9625
923,"So sick of AppleSo sick of Apple, and being ripped off and then getting shoddy service. Too big to fail, so said Blackberry. I’ve owned every MacBook since the 5300c and my business runs on Apple products... I literally hate this brand and all it stands for!!",1,0.263,0.737,0.0,-0.943
924,"completely locked down and expensivecompletely locked down,i tried apple because rating the service 1 stars without actually trying a apple device would be a fake review, but now im writing you from a macbook, and this is what i think of it: bad, locked, and P2Ubasically, everything is paid in the apple ecosystem, there nothing for people like me who live with minimal revenues, so basically, if you have money to waste and be a pigeon enough and don't care about your privacy or your freedom then, run get a iPhone, i will refrain from buying every apple product now.",1,0.153,0.793,0.054,-0.8692
925,"Shame I can’t give a minus review as…Shame I can’t give a minus review as well over 30 so called geniuses (most definitely not) from all around the world with 2 in the Philippines, Sacramento, Florida, Arizona, 3 in Portugal, Cork and 3 in Albania who incidentally are Senior Staff to name but a few and sadly not one person has  been able to fix my iPhone 14 Pro Max purchased last September and  now I’m  about to embark my 5th trip to the Apple Store in Victoria Square in Belfast which incidentally of late I asked 3 of them the same question which none of them could answer. On trip 4 to the Victoria Square Belfast store I was finally guaranteed that the problem was fixed and after approximately an hour and a half of leaving the store it froze again leaving me totally stranded without a phone which is  unresponsive on almost a daily basis and sometimes the phone going down for 5 days at a time which is very inconvenient especially as we travel away from home on a regular basis and on a recent trip to Japan I was left stranded without a  phone. On a positive note I do have to say except for the Philippines everyone has been so pleasant and very courteous and most certainly not their fault that they have not been trained and are very sympathetic.Today  my new Apple IPhone 14 Pro Max has finally given up and totally unresponsive. Being gifted with immense patience and after almost 9 months of wasted hours and days my patience has slowly started running out. As recent as  2 days ago I spent around 3 hours on the phone being pushed from pillar to post from one so called genius to another  which started in Albania and moved to Cork who incidentally very conveniently dropped my case recently who were of no help  and then back to Albania again to the so called Senior team to have one of them say they will call me tomorrow but now that the phone is now permanently unresponsive I can’t see that happening which I did tell him would happen. It has been months of false promises and of numerous Case ID’s being opened and never followed up despite promising they would take full responsibility only to totally ignore them and drop the cases as they don’t have a clue how to fix this rubbish I phone 14 Pro Max at a totally extortionate device costing a ridiculous £1,400 which doesn’t work .It’s absolutely no surprise if you look up Apple reviews to discover that EVERY person in recent months has put up a 1 out of 5 stars as that’s the Lowest that Trust Pilot allow you go. So it’s now looking like a 5th wasted journey to the Victoria Square Belfast store which incidentally is not convenient to our home and finally this iPhone 14 Pro Max phone will be handed back which no doubt they will offloaded to some other Poor Unfortunate Soul. Poor Steve Jobs must be turning in his grave as the billions of profit being  made at the mercy of others as sadly everything falls on deaf ears and Apple are getting away with this poor customer service .",1,0.128,0.792,0.08,-0.9829
926,gtgnpierhgphjgt4ehgphghjg4p0g,5,0.0,1.0,0.0,0.0
927,"I just had a phone rep do a screen…I just had a phone rep do a screen share and try to get me to tap on updates, knowing that apple is being sued for updates causing phones to crash, so that the customer will have to purchase another. All I wanted to do is change my password, which took 2.5 months last time. I was locked out of my phone the entire time. I’m close to switching to a less invasive, trustworthy company.",1,0.034,0.898,0.069,0.4256
928,"I just tried to buy the iPhone 14I just tried to buy the iPhone 14 and wished to put it in my phone for recycling. I told them my phone was damaged and they stated my phone was worth just over £500. However, they wish me to pay for the new phone in full and then they will credit me back what they think it is worth after. Cake and eating it springs to mind. I have been with Apple for 30 years, and it seems I must go elsewhere.  You would think after 30 years of buying their goods, they would trust your integrity.",1,0.038,0.828,0.134,0.8658
929,"Stolen phone, but absolutely zero support or security on´this phone for thiefsHello,I wouldn't expect to ever have to write a message like this, but my IP14 PRO MAX was stolen in the blink of an eye, which was probably turned off immediately, and for some reason the find app didn't work, despite apple saying everywhere that it's possible even a week after loss :D the phone reports offline status etc. it's been over 5 days now.I borrowed a friend's mobile and tried to turn it off without unlocking it, as apple surely knows... this can be done and to make matters worse, the mobile can be temporarily disabled without unlocking the find function, so for thieves, these iphones are heaven. I don't understand how a big company like apple can even afford this. I find it inadequate to us clients and almost unacceptable, I must say that getting an iphone without insurance, which costs a mountain to buy too, makes no sense. You never know what can happen to you and you will be without a cellphone for your monthly wage.  I would like to hear some statement and maybe some explanation or help me in finding my ip... The theft is reported to the Police, only they can't do much about such a theft. Thank you and have a nice rest of the day.",1,0.114,0.725,0.161,0.923
930,"I love apple product, watch need workI love apple product, but they need to work more on apple watch ultra.",4,0.0,0.766,0.234,0.6369
931,"My daughter passed away in July and her…My daughter passed away in July and her fitness watch series 6 was locked. I have Parkinson’s and I’ve been trying to get them to unlock the Fitness watch so I can wear it. I’ve been to the store two times. I’ve called two times and asked to speak to a manager, spent half a day on the phone. I keep getting denied I’ve submitted her death certificate. I’ve submitted her receipt of purchase, they just keep making me jump through hoops. It’s so heartbreaking to keep talking about her death. My husband tried to buy me a new one, but I really want the one she wore but they’re wearing me out I don’t understand why they’re making this so difficult.",1,0.104,0.857,0.038,-0.8643
932,"Overpriced phones obviouslyOverpriced phones obviously, but the iOS has been really smooth for the last 5 years.",1,0.0,1.0,0.0,0.0
933,"Worst UI imaginableWorst UI imaginable, beautiful phone, but absolutely horrid and hard to use user interface, besides looks, Android is superior in every aspect.",1,0.271,0.529,0.2,-0.3685
934,"Faulty i phone 11.The cellular aerial failed in my i phone after 2 years 4 months. It was bought from John Lewis and I approached them as the retailer and they asked me to get me a report from apple. The apple genius bar report stated ""phone not providing any cellular service-diagnostics run on the device and flagged internal cellular Rf failure. No issues found with regards to physical damage/liquid damage or customer misuse. Advised due to internal issues the phone should be replaced.John Lewis' response was as follows;With regards to your main concern, that being your claim under the Consumer Rights Act 2015 over your Apple iPhone 11, I have reviewed your case and consulted with the team responsible for assessing customer claims. Regrettably, I must inform you that they have advised that we reject your claim at this time. The reason for this is that the Genius Bar report does confirm that there is a fault currently with the device, but there is no mention that the fault is inherent with the device or components wherein. Therefore you do not have a valid claim in this circumstance. They are refusing to budge on this stance.I called the apple store again who advised that this scenario is not unusual with John Lewis and they advised me to contact Apple support as the manufacturer of the device to see if they would honour the device under the consumer rights act 2015. They refused to do so stating that the retailer is responsible.I am now in possession of a supposedly high quality device that cost me £725 two and a half years ago that is not economically worth repairing [the device is sealed and `Apple quoted £475 for the repair]. Both the retailer and the manufacturer are refusing to recognise the device should be replaced due to an inherent fault despite the apple store effectively acknowledging that this is in fact the case.Apple are even refusing to offer anything for the phone in part exchange for a new oneAs a loyal apple user for over 20 years I find this extremely disappointing and I feel very let down by a company that my family and I have been fans of for many years. If apple use third party retailers to market their good they should ensure that they are reputable and will comply with the Consumer rights act of 2015. A Company is only as good as its weakest link!",1,0.112,0.814,0.074,-0.9058
935,Apple iphone waste of money.Apple iphone waste of money.I ordered a brand new iphone 14 pro max online they delivered it ice cold when I opened the box I got a feeling that I opened a beer pack the phone is cold and watery I took the poctures and send them to apple customer service and asked is it normal she said it was normal then after 2 months my camera is blurry I asked them to replace the device they said we can only repair the device and install new camera now I spent almost £1200 on brand new device and getting it repaired with in two months now i got a feeling that I am using a refurbished iphone,1,0.062,0.911,0.027,-0.6124
936,"Apple Watch UltraRecently purchased the Apple Watch Ultra, and although it is definitely a step-up on the Series 7, the fitness tracking is still too unreliable.Despite doing a number of runs both outdoors and indoors, the watch is always way behind on tracked distance. As an example, I have just finished a 10km run on a treadmill, yet the watch has tracked it as 8.12km. Apple suggests running outdoors so that the watch can re-calibrate. Have done this a number of times and still no luck. A simple solution would be to give you the option to alter the tracked distance, much like other companies like Garmin allow. Really don’t understand why Apple have never released such a simple solution.If you’re after a fitness watch, I’d strongly recommend Polar or Garmin. If you’re after a smart watch only, then the Apple Watch Series 7/8 will do",3,0.014,0.796,0.189,0.9674
937,ordered a watch on line with courier…ordered a watch on line with courier service and just before delivery it was refunded.i could not get an answer to why this happened and all i got was an apology with no explanation,1,0.057,0.911,0.031,-0.25
938,Apple is one of the best phone company…Apple is one of the best phone company in the world but much more expensive,4,0.0,0.794,0.206,0.6369
939,I recently went to Hillsboro mall at…I recently went to Hillsboro mall at the Apple store and the service was wonderful!The person in charge did everything to provide the best customer service! Allow me to express my deepest gratitude to all of you ! Paul ene /,5,0.0,0.8,0.2,0.8827
940,"Don’t buy anything from apple India…Don’t buy anything from apple India online, such a rip off. I placed a bulk order online and I mixed up a product and needed an exchange. Every country has a 14-30 day exchange or refund policy. However, apple India does not. I think consumers should have rights with a mistake they can make online. & I am not even asking for refund. 14-30 day refund or exchange policy is to make people shift to online if they happen to mix up with their online orders. It’s called CONSUMER RIGHTS. That’s why people like going to to stores and buying where they can’t mix up. We pay so high price for the apple products to get a superior service. Amazon india eBay all have a refund policy. So disappointed with the service and no wonder apple sales are going down. Soon will be moving to Samsung and always buying my stuff from other sites than apple’s.  A company should provide better services to their clients not leaving them astray when they are in need.",1,0.053,0.888,0.06,0.2975
941,"i bought airpods 2 this winter and…i bought airpods 2 this winter and still dont have any problem. it's working well, so can't say nothing bad about that seller. the only thing that really annoys me is that all additional items must be purchased separately..",4,0.114,0.795,0.091,-0.2741
942,"Apple barely makes the cut anymoreApple products and software are not what they used to be .I Purchased a brand new MacBook Air m1 last year and screen is already scratched and marked  from the keyboard and just normal cleaning ... I use a lense cloth btw. Their switch to plastic screen is dumbfounded .the keyboards are not recessed enough and stick out from the aluminum body, if there are going to put out crap like this they should at lease warn us and provide a cloth to put  between the screen and keyboard while not in use ..the software also is worst and worst every update .they constantly ad useless extra feature that only make  us spend more time clicking and searching .. Apple used to stand for reliability and efficiency . workhorse product .. Not Anymore . Now it barely make the finish line ... everything is cluttered GPS has so many useless feature its actually unsafe to use while driving .. I'm  just waiting for someone to sue them  over this issue (after crashing )that would be a nice big settlement for any decent law firm ... Apple has lost their Minds and Souls .",1,0.117,0.846,0.037,-0.9407
943,Apple refuses to refund a blatant fraud…Apple refuses to refund a blatant fraud charge. No questions asked just refused to acknowledge my case and review the false ad from their app partner.,1,0.233,0.767,0.0,-0.802
944,"Apple Savings And Goldman Sacks Have Horrible Customer ServiceI tried transferring $5000 out of my Apple savings account on March 1st.Its now Friday the 5th and I still don't have it in my external bank account. It says processing on Apples side. When I called Apple the said it must be my external bank not posting it. Bull! Next on the phone with Goldman Sacks. Their customer service sucks. 2 hours on the phone. Everyone said the same thing. It must be your external bank. Is this why on Apples end it says still processing? Finally, after 2 hours Goldman's account specialist said it was still transferring and could take up to 7 days. Not in 2023 I told her. And Apple claims it takes 1-3 days.Anyway, still waiting.1: I will never put a penny into Apple savings again.2: I will never do business with Goldman Sacks! Ever! Every representative has been taught how to pass the buck! Blame it one your external bank and get him off the phone. This type of business practice wont do Apple or Goldman any good.Lesson Learned!",1,0.053,0.947,0.0,-0.8614
945,"I don’t know what these people think…I don’t know what these people think when they do their job but all I know is they don’t think properly. They want to tell me I signed up for a 70$ app but there’s nothing there to prove I did, nothing showing up and want to con me. They are the most useless people to speak to, and on top of that love to say they are not the issue and that it’s my bank when my bank is working just fine and they give wicked attitude. Trash company.",1,0.083,0.794,0.124,0.3314
946,Really helpful customer serviceMy MacBook had activation lock activated and with the original invoice Apple removed the lock. Thanks Apple!,5,0.0,0.664,0.336,0.8217
947,"Apple has the worst customer service…Apple has the worst customer service support.Spoken to all the customer service support officers, they are not helpful to customers. Only 1 is very good.There is one lady (freaking disgusting) keep saying no to all the problems I mentioned to her. I hope apple just sack her soon.",1,0.241,0.672,0.087,-0.8699
948,"Apple thieves at it againOnce again apple made my phone and MacBook stop working so i would update them. Then as soon as the update completed all accessories stopped working. Hundreds of dollars in chargers, ear buds, head phones, etc etc. just like every time i have updates in the past. They have literally stolen thousands of dollars from me. Never buy apple and if you have one. Never ever update. No matter how poorly it works. It will only get worse.",1,0.15,0.79,0.06,-0.8486
949,"Apple App Store, best avoiding it.I purchase a lot of in app items, games etc. never had an issue until 2 weeks ago when I bought something in app and didn’t receive it. Apple flat out refused to refund or reissue or resolve it. How can these charlatans get away with this? I cannot wait until they are forced to allow other app stores to be used on iPhones. Love the phones, hate the company. It’s only £3.99 but it’s the principle of not receiving what you’ve paid for. I will never buy anything from their apple App Store again.  Disgraceful,",1,0.073,0.845,0.081,0.2023
950,"Apple Ultra Watch will not track heart…Apple Ultra Watch will not track heart rate during workout. Well known fault suppressed by this company, and suggesting its something you did .. go to settings....... Have Apple care but its as good as useless as their interface with clients is poor and non responsive. Its a major bug affecting all of the watch range and they would have you post your watch overseas to never hear of it again. Don't buy this expensive product with no support and a fundamental fault.Take a look back through Trust Pilot for this company and see how much their empathy for clients has disappeared since 2011.",1,0.115,0.741,0.145,0.5994
951,I love iphone and ipads and macs by…I love iphone and ipads and macs by apple i have been using them for almost 10 years. I feel them they are good for the price but it depends on us how we use them. I see most of the people use it very rough. Please note its a device and it as ability it take a limit and later it will surely give problems. I had a friend who changed 3 iphones within 2 years of time and he was complaining. I asked him what was the problem by device is slow noticed the device is full of images apps photos of god yes i understand. Just had to share this,5,0.069,0.704,0.227,0.9653
952,I had to raise a chargeback as this…I had to raise a chargeback as this ridiculous company have refused to issue a refund for an unauthorised transaction. The customer service at Apple is extremely poor. I would not recommend using Apple products. I have now decided to use Android. The level of security protection at Apple is poor in my opinion,1,0.214,0.75,0.037,-0.8903
953,"I was hesitant to invest in an Apple…I was hesitant to invest in an Apple Watch, but it has exceeded my expectations. The fitness tracking is incredibly accurate, and I love being able to track my workouts and progress over time.",5,0.061,0.686,0.253,0.9108
954,"I have never had any problems with your products.I absolutely love your products. I've been using Apple for 5 years and I have never had any problems with your products. I spend a lot of time everyday on my Iphone, so I was definitely convinced by its ability. So worth it.",5,0.0,0.662,0.338,0.9548
