,content,Rating,neg,neu,pos,compound
764,"Micro Soft ruined SkypeIn all fairness, I am not a fan of Microsoft, so my review may be somewhat slanted. True to their modus operendi, Microsoft screwed up Skype. Skyoe used to be a very intuitive application to use. Since MS took over, it is more complicated and a mess in the sense that it simply doens't work. Microsoft- get your stuff together. Then again, I don't carewhat MS does- I will no longer be using Skype.",1,0.164,0.805,0.031,-0.8659
765,"This is the worst version of Skype …This is the worst version of Skype ever.Hard to manage, poor menu's horrible connection problems.We rely on this for business and communication across the world, it has become a disaster!If WhatsAp had a complete desktop version Skype would be dead!",1,0.33,0.67,0.0,-0.9669
766,"New skype is total garbageNew skype is total garbage; UX/UI designers should be fired. So screwed contacts? Fok ju, Im out with all my family. Bye",1,0.228,0.772,0.0,-0.796
767,"Microsoft should be ashamed of this …Microsoft should be ashamed of this version, it's just awful.",1,0.414,0.586,0.0,-0.8481
768,"It became less reliable and …It became less reliable and user-friendly then it was before, definitely. Though still good to use as a free chat with those insisting on using skype, and for calls from time to time.",3,0.0,0.793,0.207,0.836
769,Skype is awfulSkype is awful.  What did they do.  None of my contacts show when they are on line.,1,0.143,0.857,0.0,-0.4588
770,"The latest update is pantsThe latest update is pants. The GUI is confusing and not easy to use. Lost all my contacts blah blah. The previous version was fine, if it aint broke why fix it?",1,0.221,0.682,0.097,-0.5063
771,"What happenedWhat happened? Suddenly calls keep dropping. I can't have multiple chat windows open. The window on my desktop takes up half the screen for no particular reason. When a call is coming in, the ringtone comes out of my desktop speakers even though the audio is set for the headset.  And that's on the PC. I'm guessing that my voice calls will continue to be put on perpetual hold on the iphone every time an alarm goes off. I have been a paying customer for years. Now contemplating the annoying project of finding a replacement that gives me back seamless service delivery. Luckily I am still able to download ""classic skype"" - wonder how long this will last! On the last Win10 update, it automatically replaced ""classic skype"" with ""newCrapSkype"" and I had to go find the download again at skype.com /get-skype",1,0.054,0.923,0.023,-0.5093
772,"RubbishRubbish, it is not even worth 1 star. The UI is taking too much empty space. I can't open multiple chats at the same time. And people can't see me online. Perfect way to kill a good product, unbelievable.",1,0.175,0.644,0.18,0.0603
773,"Worst Skype everWorst Skype ever, so not clear, why are we changing something good into this?",1,0.292,0.579,0.129,-0.5665
774,why can't I give no stars,1,0.0,0.679,0.321,0.2235
775,"What happened to the menus?What happened to the menus?, what about the entire list of contacts? The last update is awful .",1,0.15,0.85,0.0,-0.5484
776,"For the history that Skype has created …For the history that Skype has created as one of the best (if not the best) communication software  the latest updates -I guess after Microsoft took over- the product is in huge decline. I am considering dropping it as I and my family are using it less and less everyday. This is a heads up Microsoft, take your head out of the bucket and look around. Hire some quality engineers instead of cheap ones that you think are talented, -obviously they are not- and your recruitment process should be reconsidered.",1,0.0,0.866,0.134,0.9153
777,The new Skype is terribleThe new Skype is absolute useless !!!This new interface make absolutely no sense.Who designed it? He/She was drunk?So nice program at the beginning became piece of crap...,1,0.175,0.75,0.075,-0.576
778,Piece of ..Piece of ... You get it :),1,0.0,0.727,0.273,0.4588
779,"Skype used to be very good and easy to …Skype used to be very good and easy to use. since Microsoft bought it, i is not the most useless program every. we tried over several hours to get something useful from it but gave up.it is simply not usable any more, so we are looking for an alternative.",1,0.0,0.808,0.192,0.8435
780,"Best downgrade everSkype call it an Upgrade, We call it the best Downgrade ever !!!Don't understand why Microsoft are using idiots.",1,0.0,0.672,0.328,0.8827
781,"How is it possible to take a perfectly …How is it possible to take a perfectly good app as Skype originally was and turn it into an utterly useless piece of Tecnocrap? It take  Cretans in Microsoft thats how . What a pity ,can anyone recommend an alternative that has not been anywhere the Micros****t corporation ?",1,0.081,0.703,0.216,0.871
782,"HorribleHorrible - just take something that works, bash it with a hammer, and then add cutesy colors and squiggles.  Absolute garbage release.",1,0.0,0.86,0.14,0.4767
783,Just don't use it...Just don't use it...Every update you must search you contacts again. IT WON'T RECOVER!,1,0.0,1.0,0.0,0.0
784,"Skype has been terrible since the new updatesSkype has been terrible since the new Microsoft versions. New app look/feel is horrible on iPhone. Chats cannot be properly backed up. My contacts not logging in anymore preferring to use other chat/call services.WhatsApp, iMessage and many others are better choices for the future. The only reason I’m still using it because I have credits in my account to use up.",1,0.14,0.79,0.07,-0.6569
785,The new skype is absolute horse $h!t !!!The new skype is absolute horse $h!t !!!This new interface make absolutely no sense. This is the worst move since microsoft as bought skype.It is as if every company in the silicon valley as gone FULL RET ARD !,1,0.153,0.847,0.0,-0.8299
786,"I give the new Skype -5 starsI give the new Skype -5 stars. Now I have lost all the contacts I had and the connection is HORRIBLE. I have been a faithful skype client for 10 years. I now use facetime because Skype is just a bad product, it freezes, delays sound, cuts out often and drops calls. Old Skype was much better.",1,0.196,0.719,0.085,-0.7603
787,"Speechless!If only I could give a minus star! This has to be the worst ever ""up-grade"" ever. Who came up with the brainwave to take away all the useful functionality and instead add childish gimmicks. I'm sure Microsoft had their top team working on this up-grade! Lets stop, take a breath, be brave and go back to the old version .... ""if it ain't broke, don't fix it"" .... Words fail me.",1,0.14,0.701,0.159,-0.2833
788,It is slow and inconvenient in our days …It is slow and inconvenient in our days when we have such superior chats as Whatsapp and Messenger. Even Snapchat works better.,4,0.129,0.699,0.172,0.3818
789,"Skype was one of the most convenient …Skype was one of the most convenient chats, but facebook messenger, whats app and even Viber became better. I am not using it anymore and I give 4 stars only because of some sentiments.",4,0.0,0.906,0.094,0.5927
790,"disrespectful updatewe have been using skype to conduct business across 46 countries for the last 12 years, it was a very important tool for our company.The new version is a childish tool that removes the simplicity of use and ergonomics of the tool. It reflects such a lack of respect for clients that we are looking at alternatives, even those we'll have to pay for.I will gladly pay not to use such crapware.",1,0.094,0.809,0.097,0.3167
791,Skype's latest update is appalling and …Skype's latest update is appalling and has no redeeming features ( unless you are 5 years old and like emojis)! Previously useful functions have simply been dispensed with. Sort yourselves out Skype or people will migrate to other services.,1,0.147,0.747,0.106,-0.2714
792,"I have always hated Microsoft and now I hate them even moreWORST UPDATE EVER........I have used Skype for over 15 years for business communication and overseas voip telephony, but since Microsoft took over they have absolutely killed everything. Why on earth anyone would think it was a good idea to remove all the existing critical functionality and replace it with childish gimmicks like a colourful interface is beyond me. I can't even access the contact list on my mobile phone anymore. Instead have to search for the contact, then copy and paste the phone number over to Skype application to make a call. It's a fricken voip telephone service...what possessed you to unlink the contact list?? Seriously?? No words!! I never take the time to write reviews, but I guess I'm really hoping someone at Microsoft is listening. To put it as nicely as possible, you've basically taken a perfectly good, feature rich product and turned it into a colourful featureless piece of rubbish (I wanted to use a much harsher four letter word). Good work!!!",1,0.126,0.698,0.176,0.9264
793,Horrible new update - Skype ruins business customersthis is impossible. It used to be a tool for business calls and chats. Now it looks like Facebook chat. Makes me sick. An absolutely horrible update which I was forced to install because the old version refused to run on my Macbook and required an update. Sucks big time.,1,0.304,0.66,0.036,-0.9565
794,What BSWhat BS. I have to click like 50 times to cancel a subscription. Rubbish,1,0.129,0.71,0.161,0.128
795,"I would give 0 stars if I couldI would give 0 stars if I could. I was a Skype user for more than 10 years, until I was locked out of my account, simply because I got a new laptop and my old one was dead, so I couldn't access the account through that.  I had not forgotten my password, but didn't have access to the old email I had used when I originally signed up. I was send through an incredibly cumbersome verification process, asking for information from when I first signed up, as I said more than 10 years ago.  I provided credit card and payment info that  was correct and my security word.  I did this on my own at least 3 times and was denied access every time.   I finally chatted with someone from the support team for almost 1.5 hours and it was an absolutely horrible experience and complete waste of my time.  I was asked to do the same thing over and over again to recover my account, even though I explained from the start that I had tried that multiple times.  It never worked and the guy didn't try to find any other way of solving the issue, just saying it can't be done.  I have a balance on the account and he would not even give me a refund.  My money is basically being stolen.  The account recovery process is completely ridiculous, asking for information from more than 10 years ago and security words being ""not enough"". According the to the guy I chatted with, there is no way to send me a recovery link, besides through that process.  It's hard to believe a technology company has no real way to troubleshoot a technical problem.  Skype obviously doesn't care about a customer who had used the service for more than 10 years and paid hundreds of dollars in that period. This is completely unacceptable.",1,0.126,0.814,0.059,-0.9756
796,"Accessing my Skype account is a massive …Accessing my Skype account is a massive problem. Since Microsoft has taken over Skype when I attempt to log in it requires a stack of information about the account which includes credit card details for a monthly invoice from Microsoft in connection with another product and then denies that I have ""proven my identity"" and excludes me from my Skpe account.  Customer unfriendly doesn't begin to describe it.",1,0.106,0.86,0.034,-0.6597
797,"UnstableUnstable, locked out linux 32 bit customers, web skype always overloaded, delays in message delivery. Not recommended anymore.""Good Job"", microsoft.",1,0.077,0.923,0.0,-0.1511
798,"I do not like the new skype if I could …I do not like the new skype if I could give a negative rating I would!Where are the tools to share screen, etc.",1,0.239,0.697,0.064,-0.7195
799,"Useless now.Useless now.I have used Skype for years with no problems for my paid calls. recently it has become a nightmare.I am unable to access my account with funds in it. I am able to input my Skype username and my password (which takes 2 attempts with the correct password...the first attempt never works). I then get another page which says to enter my MS account. Then says.......outlook dot ie isn't in our system. Make sure you typed your email address correctly. It usually looks like outlook.dot comMy account IS the .ie. I DO NOT have a .com account.I was asked a couple of times to do a verification thing to make sure it was, in fact, me, with a whole load (it went on and on) of stupid questions. Some could only be answered if I was logged in!! The stupidity of them (Skype).Why do they need this if I have my password and my username? Why not just a simple code to my mobile phone?Their agents are totally inept. They took over my computer 4 times and I had to stop them One guy was where he should not have been...on my desktop and hovering over my folder shortcuts!! He actually clicked on one......can you believe?I have spent hours and hours with these useless guys and got nowhere.Yes. I uninstalled maybe 6 times, cleared the cache, etc etc. All to no avail.Funny thing...the App works fine on my Samsung.MS has made a right mess out of Skype and I am looking now for another VOIP provider. I don't need Skype anymore.Good riddence.AVOID at all costs for paid calls.",1,0.093,0.869,0.038,-0.9443
800,Worst customer service everWorst customer service ever. they lose my credit and make no effort what so ever to help.I hope to never have to use this service again.,1,0.234,0.623,0.143,-0.5423
801,"Keep the old version of Skype !Keep the old version of Skype !If you are an happy Android device owner, simply remove skype (the new horrible version) and google to find and download an old version  such as the 7.34.0.114 (119886650) appr. 35.69 Mb in size.",5,0.068,0.85,0.083,0.1984
802,"Absolutely HORRIBLEAbsolutely HORRIBLE! I can not even find the words to vent my frustration with this ""new"" version of skype. I am furious...can anyone suggest a way to video chat that is not this p.o.s?F U microsoft.",1,0.203,0.797,0.0,-0.8361
803,A good companyA good company - only one of messenger sites that seem to work for me these days.,5,0.0,0.721,0.279,0.7003
804,"Terrible customer service with no actual resolution.I called customer support to rectify a situation where I've had two existing subscriptions. A 1 month and a 3 month... these should not even co-exist and I don't know how they both existed. Lag time between canceling, switching or somehow they both were created at the same exact time. I usually get 3-4 e-mail confirmations about the same transaction from my e-mail and phone about the transaction so it's easily dismiss-able to WHICH transaction is being taken place.I contacted the customer service, not only where they condescending, they make it entirely your fault despite admitting for having a faulty system at that time and stating that it no longer does that now. I have screenshots of the conversation as it won't let me have a transcript, possibly from the terrible customer service they provide.I asked for a refund and told them that there was a greater issue than just bandaging the current issue at hand. I asked him to cancel all my subscriptions and it became apparently hostile. After I received the cancellation confirmation and told him so, he immediately disconnected, completely unprofessional.If this individual couldn't handle my case or issue, I should have been sent to someone that could either come to a better resolution instead of hanging up immediately. Absolutely terrible.",1,0.113,0.818,0.069,-0.8402
805,"Everybody uses it, so I use it tooI use it at my office because everybody uses it. But it seems often slow, bloated with useless function, and I'm not quite sure they're following a de-cluttering pattern.",4,0.168,0.832,0.0,-0.7556
806,"Slight quality problems from time to time but overall a good productOverall, Skype is a good service. I do have slight connection/quality problems from time to time but for a free service I can't really complain. Their screensharing feature is also a great to have as not only does it work well, the quality is also quite clear.",4,0.071,0.568,0.36,0.9747
807,"Not quite as expectedWe are using Skype as an office communication tools and it does the job. Unfortunately, it just freezes from time to time and becomes unusable. Also, the update popup is quite annoying.",2,0.169,0.831,0.0,-0.6697
808,"Skype is a complete piece of garbage to …Skype is a complete piece of garbage to be avoided at ALLL costs if you value your machines.  It completely takes over your system, causes system errors, random crashes, NO way to un-install the garbage if you were foolish enough to let it infest your computer, you have to completely rebuild your computer.This is the second time I tried to give the microsoft junk a chance, NEVER again!!",1,0.129,0.817,0.054,-0.7199
809,"Skype rewamp a complete disaster!The new rewamp of Skype is a complete disaster. Having spent hours trying to use it without getting anywhere, I have now deleted it and using Viber instead. If I could I would give the app less than 0 stars - shame on Microsoft!",1,0.162,0.838,0.0,-0.8186
810,"My solid old iphone 4s (usable in all …My solid old iphone 4s (usable in all respects prior to this upgrade) can no longer use Skype. Skype is a messaging platform and there is no reason why a phone such as this cannot run a simple messaging program. Microsoft have simply decided to make a new app and then restrict access to older versions. Have tried the 'zany' new social media makeover on another Android phone and it makes the application rather horrible to use for a traditional user that simply wants to transfer a message. In addition, the installation of the new app turned my status to online, whereas it has always been set to 'invisible' - I am not impressed.  I have decided to transfer my usage to whatsapp, all my phones, desktops, the lot, my whole family. Surprised and annoyed.",1,0.106,0.843,0.05,-0.8502
811,Kept calling same numberOpened up window to call a number and typed the number in and dialled it and call went ok. Then deleted number in the box to call a new number. Skype called the old number again. Found out that this is some crazy feature Skype added which is not user friendly and annoying. Instead they tell you to 'close the call window and open it again for every call you want to make'. Sorry Skype you just lost a customer out of embarrassment due to calling someone over and over when another number was displayed. Do your developers actually test their product on simple casual users or are they out to make the skype experience as frustrating as possible nowadays?,1,0.128,0.775,0.098,-0.8413
812,"It is by far worst video chat …It is by far worst video chat application ever made. I have it installed on two Nexus 7 tablets, Nexus 6P phone and two Samsung Galaxy Tab S2 and S3 tablets.  Also valrious PCs (Win 7 and 10) and Mac. Interface is different on each device.  It is hard to explain to older people (my parrents) every time Skype team makes change to interface and they have no clue where to find contacts anymore but Skype offers them tons of different things that are completely useless for most of the people.  I'm done with that  crap. There are better alternatives.  At least Hangouts looks same on all systems including Windows PCs, Macs, tablets and phones.",1,0.118,0.853,0.029,-0.8621
813,"The average User Experience with SkypeWhen MSN Messenger was no longer an option, Skype was the best alternative. Since that point, the company really have become far too full of themselves. Bugs are plenty and updates to fix them are few. There are far more issues to condemn Skype than there are to praise it.Here are some frequent issues:1. Pending / Undelivered Text You can be typing away without issue when suddenly your messages are met with a spinning circle pending connection. At this moment, it's common to check if your internet is experiencing issues or perhaps the fault is with your partner (Whomever you're typing to). Commonly, I will send a message to someone else at this point to discover if the fault is on my end or on the other users end. Most, if not all times, I am met with the same issue, that messages sent to anyone from me are pending. I then decide to check my browser and load up websites or videos to ensure I am receiving a connection. The connection is fine, everything else works as intended apart from Skype. This typically lasts anywhere from 1 minute to 5 before the messages will all suddenly send at once.2. Accidental CallsIf you accidentally hit the keys Ctrl+Q, you have hit the short keys to initiate a call within Skype. Typically, this happens when the user has accidentally hit Ctrl rather than Shift. Now, if you call someone and did not mean to, the easiest thing to do is press the cancel call button before the other person answers. However, after having tested this specifically 10 times in a row, both my skype program and the other users skype that receives the call, crashes and stops responding. I tested this multiple times and without fail, every single test, it had the same result of both participants skype not responding.3. Skype on Mobile Skype on mobile is simply not a viable option whatsoever. Regardless of how powerful the hardware your phone sports, Skype will inevitably hit a stand-still and is required to be shut down and reloaded. It starts out fine, being able to type at any speed you're capable of. However, as typing goes on, the keyboard begins to lag and suddenly you're having to slow yourself down to pressing individual letters slowly and steadily while the on-screen keyboard has a chance to catch up.At this point, to prevent it getting worse, you are required to close the app and re-open to refresh. This happens without fail on a regular basis.Conclusion: Skype has many issues that require immediate attention, yet regardless of how many complaints are put online and how many issues are voted highly in the realms of needing fixed, Skype falls silent. We have updates that change the appearance and interface of Skype, giving it a new look and feel, however the same issues from the past persist. If skype wishes to compete with other upcoming services, they really need to begin listening to their user base and not shunning them.Review date: 26th August 2017 Skype version: 7.39.0.102 (most up to date version at the time of this review)",1,0.052,0.884,0.064,0.7675
814,"Skype was never good enoughSkype was never good enough, but after the recent update itˋs even worse! The worst update ever.",1,0.443,0.557,0.0,-0.926
815,Cannot get skype to workCannot get skype to work.  Cannot get a reply when I ask for a technician.,1,0.0,1.0,0.0,0.0
816,finally a new upgrade that works with …finally a new upgrade that works with my mac! love skype!,5,0.0,0.758,0.242,0.6988
817,"RIP OFF!! lost all skype credit after being locked out of account- When I access skype I get the message ""someone else is using your account"" - After multiple time-consuming attempts, I get a mail telling me to open a new account.- Apparently, all other means to contact skype (live chat etc) involve being logged in.- No I am without account and have lost all the money I still had in skype credits (I paid for!)- I will never use skype again or even think of paying a single cent for that crappy service.",1,0.119,0.826,0.054,-0.7332
818,"This APP/Site use to be amazingThis APP/Site use to be amazing, but it has turned to absolute rubbish!My poor father, has continual issues when signing in. His password and username, which work when I use them, don't work for him. I have asked him to enter them in front of me, and he has recorded himself doing this. He is not doing anything wrong. It is just a rubbish application! I am switching myself and him to Slack, as it isn't worth the hassle when trying to log in. I WILL NEVER EVER AGAIN RECOMMEND SKYPE. Absolute rubbish!!!Even the call quality and experience is going down.",1,0.096,0.853,0.051,-0.724
819,"Why oh why does some idiot somewhere …Why oh why does some idiot somewhere want to keep messing around with apps and update them for an unsuspecting and I would guess mainly unwanting user base. Microsoft, I am not 15 and I don't want my Skype app to be something a 15-year-old would love to use! Why does your iOS version default to speaker!? Why is it so difficult to navigate? Why does it make the most ridiculous sounds? Go back to how it was.",1,0.146,0.783,0.072,-0.8384
820,AwfulOnly use it because work makes me. Genuinely awful,1,0.273,0.727,0.0,-0.4588
821,The best!Skype is one of the best things to use if one has friends and family far away! :) Love using it! :),5,0.0,0.495,0.505,0.9605
822,"It works well once you're set up, but setup is a challenge.This is an edit from an abysmal review I wrote earlier. There are four things I don't like:1) I am very confused about logging on with username or password. If I log on with username, it seems to be an entirely different account, and nothing works.2) It is very difficult to find the links for live help. FAQs don't help much. On the other hand, once you're in a chat with tech help, things go pretty smoothly.3) When you pay for a service, Skype automatically makes it a recurring charge. This is nakedly profit seeking, and should not happen. I'm quite capable of deciding if I want to continue the service or not, thank you.4) The add credit thing is confusing. I wasn't seeing my subscription show up (see issue #1), so I added credit. I hope I can apply that to my subscription rate over the next couple months. Unfortunately, there are a lot of horror stories online about that, so I guess we'll see.",3,0.106,0.695,0.199,0.9645
823,update on android even if auto update …update on android even if auto update is disablednew version randomly add persons to callworst build ever,1,0.0,1.0,0.0,0.0
824,used to be good now it's clunky …used to be good now it's clunky compared to competition,3,0.0,0.721,0.279,0.7003
825,"Updates and fixes, but without the fixes.My Skype experience as a user has been very clunky, and ever since I used it on Windows 10 I encountered numerous problems. The most common one would be the calls randomly dropping out and video calls sometimes freezing. But the worst part about this is that it keeps pestering you with updates. I've been suckered into updating this software on a regular basis, and I always do it in hope that it may remedy the problems I had earlier, but instead nothing's been fixed. In fact I'd say the updates made it worse. Now my video camera won't even respond. It tells me to close down other programs that may be using it (even if Skype is the only program that's cocking open), and the call dropouts are just as annoying as ever.There's no reason for all these updates if they can't even fix the most basic of problems. A Shambles.",1,0.183,0.795,0.022,-0.9827
826,"Good job microsoftGood job microsoft, where do I start with these blatant morons? Microsoft give all the companies back their shares or fund them but have NOTHING to do with the development of them you have constantly proved time and time again you are a piece of crap company i'll give you a comparison.Before microsoft stuck their crap fingers into skype.Dropped out rarelygood alternative from msnworked with long callsAfter microsoft.Constantly and randomly drops callquality of video and audio that is unstableCalls bug out of some people for no reasonmy skype stops responding randomlyfor some reason the responding problem disappears if I use the new horrible windows 10 skype (STOP FORCING PEOPLE INTO YOUR SHI**** UPDATES)phone skype is 100 time worse with so many options removed and a snapchat ripoff.If you value any sanity steer clear of skype and use something else until microsoft does us all the favor and leaves.Why change so much skype? for no reason everything was perfect and then you add all these stupid features to play around with? with no options just this is the new update if you don't update you'll suffer so update and then suffer with our ridiculous changes. . . LOOK AT GOOGLE REVIEWS!!!! on phone devices guys stuff the positive ones look how many negatives are all commenting about skypes recent update.",1,0.171,0.702,0.126,-0.9034
827,"I have used Skype for a few years and …I have used Skype for a few years and had no major problem until recently.The latest update seems to have made a complete mess of what was a good service. It cuts outs out more than ever, its not clear anymore and the other party cannot see me on there screen. I have tried every possible setting to sort this but to no avail. As my children live a long way from me I rely on this service to keep in contact. Unless this is sorted ill not be renewing my sub with them because of the above.",1,0.137,0.828,0.035,-0.8439
828,"Am sorry had to give one starAm sorry had to give one star. Does not deserve it. Absolutely horrendous. Old format great but now competing with social media it has lost it,s place. When my credit is used I will go to Google Hangout.",1,0.154,0.729,0.117,0.0396
829,"It ist terrible !It ist terrible !The layout is confusing, the chat system is messy and try to make a call is an adventure.",1,0.355,0.572,0.073,-0.8353
830,"suddendly stopped, no advise, no refund on 36€ ! ... what a fck !Since more than 10 years, I was a convinced skype customer, using them daily and paying them monthly !Yesterday, suddenly my external skype dualphone RTX 4088 stopped working. No calls, no agenda, no nothing.Then I found out that Skype stopped supporting this kind of phones !What ? Why didn't they advise ??Today I had a live chat with them and they just said : our refund policy does not allow us to refund you the 36€ or credit. Bye bye.**** Sorry, but this is absolutely inacceptable !!!!Microsoft everyday is worse !I will not spend my future money on this company !",1,0.178,0.774,0.048,-0.8776
831,"One of Microsoft's many big mistakesOne of Microsoft's many big mistakes. Yet again trying to catch up with a trend they did not initiate (in this case, youthful social networking) and by doing so, alienating their serious user base (people who just want to call someone on video or phone, not throw emojis or add silly drawings to pics). Incidentally, horrible design and graphics.",1,0.109,0.823,0.068,-0.5945
832,"Since Microsoft bought Skypê they have …Since Microsoft bought Skypê they have SCREWED it. Customer service is now no longer ""normal"" people somewhere in the Baltic states. No, its some indian numpty in a clearing in the jungle who doesnt know jack sh+it. You cant phone, you cant email - only option is chat with the numpty in the jungle who is working from a check list.IT IS THE WORST CUSTOMER SERVICE I HAVE EVER EVER EVER EXPERIENCED.It SUCKS ! ! ! !",1,0.201,0.799,0.0,-0.9556
833,"GhastlyGhastly. No other word for it.I want a simple streamline service, no gimmicks, trashy colours, fuss and nonsense. Will be looking for an alternative asap.",1,0.25,0.704,0.046,-0.7003
834,Useless crap with endless updatesSkype use to be the best... up to 2011-2012! Now is the worst messaging app on the market!Acquired by Microsoft in May 2011 for $8.5 billion... Now it makes sense :),1,0.229,0.703,0.068,-0.7955
835,"Does not have any supportDoes not have any support, except the ""community"", even when you are on paid contracts with them. Plus the support site is very slow and often does not work. My voicemail is broken and have not been able to fix it, nor find anyone at Skype who is able to help.",1,0.124,0.832,0.044,-0.6015
836,"WWW - Worthless Worldwide Waste of your time (and money)Was great oncee but as mentioned by other reviews around the web, since bought by Microsoft went down rapidly, the amount of adds thrown into anyones bandwith is a noisance, particularly at places where you pay for data volume or with poor internet connection. I wasted my time signing up for their 'Worldwide Unlimited'  calls plan trial. Thanks heavens I went for a trial or I would have wasted my money on a NON-REFUNDABLE worthless plan. I have had it running for 2 days and not a single call completed. Any number gets disconnected as soon it is dialed. Not an internet connection issue, as I can reach the same number immediately after by using another VOIP provider. Worldwide Worthless plan, stay away.",1,0.176,0.728,0.095,-0.9313
837,An insult to r-tards everywhere.What happened to Skype during recent times? Did the sane ones die off? It used to be good and in the last year or so it's gone completely downhill.To summarize: Cut outs in call quality. Absolute ZERO customer service. And worst of all - after an update my mic stopped working properly (both internal and various plug-in devices) and I tried every way to fix it - there is also no way of rolling back and using an older working version of Skype.To make matters worse. Skype web doesn't even work with Firefox browser.I can only say that Microsoft's days must be numbered if this is the way they are heading. To call this companies policies and actions of the last year r-tarded would be an insult to r-tards everywhere.,1,0.164,0.809,0.027,-0.9662
838,Best service these daysBest service these days. Got fast replies. I adore skype because it helps me see my family when i want :),5,0.0,0.536,0.464,0.9287
839,I dont get why Skype has many of such …I dont get why Skype has many of such negative reviews. The app is still good for talking and I sometimes use it at work and home. Has some issues on connection sometimes but thats quite all drawbacks that I noticed. Everything else is fine.,4,0.043,0.881,0.076,0.2023
840,"No customer support on SkypeNo customer support on Skype. I can't access any email or phone support to get back into my account when I'm locked out - the on-screen and email prompts tell me I need to log in before I can access support. How unhelpful is that!So I can't use the credit I've paid them, and can't find any way to keep using Skype, unless I create a new account, which is a hassle since I have quite a few contacts who know my Skype address.No good at all. Nil points.",1,0.046,0.786,0.169,0.8935
841,I bought a new number from SKYPE but it …I bought a new number from SKYPE but it failed to warn me that this new number could not be forwarded to a different number than my existing number is designated to forward to.There is no way of fixing this or getting my money back for the number I just bought so I feel ripped off completely as I had to open a new account then buy another number for exactly the same price as the one that is of no use to me.There is no call centre to ask someone whether they could be reasonable about this so I feel angry and frustrated by this multi-billion dollar company ripping me off.,1,0.182,0.744,0.075,-0.9641
842,"Horrible customer serviceHorrible customer service, no phone number, no options for when you're locked out of your account. Customer service requires you to login to contact them, MY PROBLEM IS THAT I'M LOCKED OUT. Would not repeat.",1,0.254,0.717,0.029,-0.876
843,"Amazing for calling on WiFiAmazing for calling on WiFi. I always use Skype to call to my friends when we'd like to game. I've never bought a credit to call someone, guess I'll use my phone, much cheaper and better, in my eyes credits on Skype are useless. Anyway, you should definitelly use it :).",5,0.076,0.699,0.225,0.8694
844,"Skype will take your credits!Skype will take your credits!If you are inactive for more than 180 days Skype/Microsoft will inactivate the credits on your account. Activating the account again is almost impossible - you have to remember amounts and dates of historic payments, which is impossible after more than 180 days. It is an unacceptable practice. Recommend to only use the free parts of skype.",1,0.042,0.835,0.124,0.7081
845,"I paid 240dkk for a year subscription but it does not workSkype was kind enough to take my mone when I purchased a yearly subscription, but they forgot to give me my product. I cannot call via Skype and there is no Skype support line anywhere where I can get hold of a person who could help. Very frustrating.If Skype is reading this please contact me ASAP. 29/3 update. I have raized the score. I finally got the credit I paid for, and it now seems to work as I wanted it. However I still find it hard to get a real picture over my subscribtions and when they are valid from/to.Filip",4,0.071,0.807,0.122,0.7829
846,"What is there now is not SkypeI have used Skype for years. It was a wonderful service and solved so many problems for me.  What is there now is not Skype.  It does not deserve the name. Its disappearing makes me sad.  It was a good thing.What is there now is some version of a non communication nightmare that has no real customer service but rather endless loops. It is possible that you will be charged for something you do not want to be charged for. It is unlikely you will be able to file the form to get it back. You will want to close your account. You will become bewildered about how to do so. You will  try and try to follow the loop to customer support, be forced to join Microsoft something or other while so doing.  That will not help you. You will be switched back and forth across web and non-web Skype and into microsoft verification forms endlessly. I largely feel neutral about Bill Gates and how he has earned his fortune and then gives from it.  I did admire the giving piece.   This fake Skype changed that for me. His affiliation with this product, bewilders me.  It is truly terrible now and feels like it steals from people by how it charges and evades - recourse.  He would do well to discontinue his affiliation with it soon before it really damages his reputation.",1,0.142,0.753,0.105,-0.8435
847,"how to removeresolved, so removed",3,0.0,1.0,0.0,0.0
848,"Corp practices taking down a once great companyI use skype often for work/personal use and it is a great service. Also was an investor in Microsoft. Occasionally I use it to call/text mobile numbers, but not every 180 days and here lies the problem. The credit expires. Isn't that nice for your balance sheet and horrible for the customer? I have to go through an activation hoop, if I have time/notice that my 3.22 cents is expiring within another 180 days. You are burdening happy customers with mindless games to save transfer balances from customers to your balance sheet. How about entrusting your product team to create features that people will happily pay for instead of features that finance/senior management want to show shareholders quick wins. Devesting in Microsoft. Wrong approach :)",2,0.16,0.632,0.208,0.8482
849,"Using by inertiaThe quality of service went down a bit. The call sometimes may hang just with no reason - thats the most frequent. But I gathered a huge contact list over these years, so will be using it till the end, maybe the service gets better.",3,0.033,0.826,0.14,0.7351
850,"No invoice, Poor conference1. I can't get an invoice for my payments. It is NOT POSSIBLE. This is not even legal!!!2. As soon as I conference in another person, the call hangs. Then have to restart calling both parties again.",2,0.141,0.798,0.062,-0.5386
851,"WorstGetting worse and worse and guess... WORSE. ""Skype is not responding"" every 10th minute....",1,0.477,0.523,0.0,-0.876
852,"It is impossible to actually speak to a customer reprisentative and I need help.I put 10 euros credit on my account and I am still waiting for it to be activated. This is not good enough! As far as I am concerned skype credit is added in emergenices becasue you need to ring abroad. I am now just waiting. Please activate the money that I added so that I can actually use your service.4 hours Later and still no credit or response from Skype. Well done skype, you really helped me in my difficult situation. What is the point of you if not for ringing abroad in and emergency? What else would I need credit for? If you don't provide the service, why offer it?",1,0.073,0.809,0.118,0.7119
